0.000000000000000000e+00,-3.000000119209289551e-01,5.000000074505805969e-02
4.394274204969406128e-03,-3.408063948154449463e-01,4.336985200643539429e-02
1.847002096474170685e-02,-3.593174219131469727e-01,3.709237277507781982e-02
1.090427581220865250e-02,-3.755488097667694092e-01,3.488097339868545532e-02
6.836597342044115067e-03,-4.009265899658203125e-01,3.297533467411994934e-02
2.942772023379802704e-02,-3.939116001129150391e-01,3.315476328134536743e-02
2.772578969597816467e-03,-3.836795687675476074e-01,3.264249861240386963e-02
2.850081957876682281e-02,-3.907080888748168945e-01,3.175729513168334961e-02
2.186117693781852722e-02,-4.015723466873168945e-01,3.141894936561584473e-02
3.393094241619110107e-02,-3.828710317611694336e-01,3.350519016385078430e-02
8.742436766624450684e-04,-3.881105184555053711e-01,3.274299204349517822e-02
-6.510090082883834839e-03,-3.990422487258911133e-01,3.179999440908432007e-02
-1.586913503706455231e-02,-3.857036828994750977e-01,3.292841464281082153e-02
-7.368047721683979034e-03,-3.790482878684997559e-01,3.619668632745742798e-02
4.280521534383296967e-04,-3.822780251502990723e-01,3.364785760641098022e-02
7.819272577762603760e-03,-3.740818798542022705e-01,3.399371728301048279e-02
6.498724222183227539e-03,-3.769632875919342041e-01,3.285931050777435303e-02
-1.772885955870151520e-02,-3.902505040168762207e-01,3.239577636122703552e-02
-2.876893058419227600e-02,-3.847382366657257080e-01,3.259799629449844360e-02
3.124345093965530396e-04,-3.770575821399688721e-01,3.760708868503570557e-02
-7.049190811812877655e-03,-3.866671919822692871e-01,3.541862592101097107e-02
