0.000000000000000000e+00,-3.000000119209289551e-01,5.000000074505805969e-02
2.044416964054107666e-03,-3.881568610668182373e-01,3.076440840959548950e-02
2.947390079498291016e-03,-3.851862251758575439e-01,3.070979751646518707e-02
4.022255539894104004e-03,-3.840028047561645508e-01,3.066956438124179840e-02
-5.985051393508911133e-04,-3.834174871444702148e-01,3.058034554123878479e-02
6.682872772216796875e-04,-3.877498507499694824e-01,3.084792569279670715e-02
8.108831942081451416e-03,-3.858219981193542480e-01,3.070952184498310089e-02
3.006115555763244629e-03,-3.854591250419616699e-01,3.064054436981678009e-02
4.418469965457916260e-03,-3.862743377685546875e-01,3.050207532942295074e-02
5.314812064170837402e-03,-3.843750357627868652e-01,3.074473142623901367e-02
3.742933273315429688e-03,-3.847354650497436523e-01,3.066308796405792236e-02
7.357001304626464844e-04,-3.890568017959594727e-01,3.060042858123779297e-02
-8.812695741653442383e-04,-3.857486844062805176e-01,3.057492151856422424e-02
-5.129709839820861816e-03,-3.872102797031402588e-01,3.064220398664474487e-02
5.353197455406188965e-03,-3.876834511756896973e-01,3.057974949479103088e-02
4.987969994544982910e-03,-3.837642967700958252e-01,3.070498630404472351e-02
-9.796395897865295410e-04,-3.852808177471160889e-01,3.067553043365478516e-02
1.824989914894104004e-03,-3.821907043457031250e-01,3.065963648259639740e-02
-1.233622431755065918e-03,-3.875539302825927734e-01,3.055632673203945160e-02
1.078188419342041016e-03,-3.852886557579040527e-01,3.074168786406517029e-02
2.576634287834167480e-03,-3.894480466842651367e-01,3.059612214565277100e-02
4.567265510559082031e-03,-3.850566744804382324e-01,3.055094927549362183e-02
9.981654584407806396e-03,-3.838635087013244629e-01,3.075012378394603729e-02
-5.730323493480682373e-03,-3.858391940593719482e-01,3.061747178435325623e-02
4.166759550571441650e-03,-3.871550261974334717e-01,3.069523163139820099e-02
-3.758072853088378906e-04,-3.874381780624389648e-01,3.067630901932716370e-02
3.068909049034118652e-03,-3.817934989929199219e-01,3.068413026630878448e-02
2.320066094398498535e-03,-3.865918219089508057e-01,3.066610731184482574e-02
-2.960637211799621582e-03,-3.849414288997650146e-01,3.060733526945114136e-02
8.363328874111175537e-03,-3.839768767356872559e-01,3.061602264642715454e-02
5.027689039707183838e-03,-3.834323883056640625e-01,3.065789490938186646e-02
