-1.008854806423187256e-02,-4.048305749893188477e-02,-9.571798145771026611e-03
2.293044701218605042e-02,-1.022097468376159668e-02,-4.174325615167617798e-03
-7.908226922154426575e-03,-2.811750769615173340e-02,-1.388207077980041504e-03
-1.236544642597436905e-02,-8.181512355804443359e-03,-1.867860555648803711e-05
8.277449756860733032e-03,4.379093647003173828e-03,-2.328604459762573242e-03
1.009778585284948349e-03,-1.127630472183227539e-02,2.374090254306793213e-03
-4.942259751260280609e-03,1.468616724014282227e-02,-2.109788358211517334e-03
2.412934089079499245e-03,-1.318514347076416016e-02,1.365344971418380737e-03
2.874163724482059479e-02,6.612330675125122070e-03,-8.676610887050628662e-04
-1.400756742805242538e-02,-2.502202987670898438e-04,-1.060627400875091553e-03
6.190990097820758820e-03,-1.871529221534729004e-02,-6.485730409622192383e-04
-2.759747765958309174e-02,8.227318525314331055e-03,2.456083893775939941e-05
1.749896630644798279e-02,4.881232976913452148e-03,3.200508654117584229e-04
2.981243096292018890e-02,-1.081919670104980469e-02,1.320451498031616211e-03
-3.071514517068862915e-02,1.860439777374267578e-02,-4.230104386806488037e-04
-1.424700766801834106e-02,-3.062903881072998047e-03,2.241414040327072144e-03
-1.851845718920230865e-02,3.379404544830322266e-03,-1.660250127315521240e-03
-1.994351111352443695e-02,-1.292264461517333984e-02,-1.271203160285949707e-03
1.593604683876037598e-02,1.310366392135620117e-02,7.773190736770629883e-04
3.661297261714935303e-03,1.273393630981445312e-02,-3.695860505104064941e-05
