0.000000000000000000e+00,-3.000000119209289551e-01,5.000000074505805969e-02
5.490452051162719727e-03,-3.429424166679382324e-01,4.111148416996002197e-02
8.635345846414566040e-03,-3.629406392574310303e-01,3.659373521804809570e-02
1.068131439387798309e-02,-3.723562359809875488e-01,3.428039699792861938e-02
9.657903574407100677e-03,-3.767768144607543945e-01,3.300247713923454285e-02
9.708058089017868042e-03,-3.811262845993041992e-01,3.272349387407302856e-02
1.301508583128452301e-02,-3.823460638523101807e-01,3.239907324314117432e-02
1.242120657116174698e-02,-3.827766776084899902e-01,3.214368596673011780e-02
1.274802908301353455e-02,-3.833951652050018311e-01,3.182579576969146729e-02
1.330632530152797699e-02,-3.827663660049438477e-01,3.199751675128936768e-02
1.289229746907949448e-02,-3.826298713684082031e-01,3.197354450821876526e-02
1.135447993874549866e-02,-3.847023248672485352e-01,3.187623247504234314e-02
9.867573156952857971e-03,-3.840981125831604004e-01,3.179283812642097473e-02
7.228565402328968048e-03,-3.845194280147552490e-01,3.184282034635543823e-02
1.056378521025180817e-02,-3.849653601646423340e-01,3.178292885422706604e-02
1.207032520323991776e-02,-3.832513391971588135e-01,3.192313760519027710e-02
1.018189452588558197e-02,-3.831413388252258301e-01,3.195321187376976013e-02
1.048295106738805771e-02,-3.815660476684570312e-01,3.194659203290939331e-02
9.275715798139572144e-03,-3.834239244461059570e-01,3.180219233036041260e-02
9.698895737528800964e-03,-3.832315206527709961e-01,3.198175877332687378e-02
1.057391893118619919e-02,-3.851981163024902344e-01,3.187439963221549988e-02
1.189032010734081268e-02,-3.840048313140869141e-01,3.175896406173706055e-02
1.492643635720014572e-02,-3.828201889991760254e-01,3.197190538048744202e-02
9.488238021731376648e-03,-3.832018375396728516e-01,3.189877420663833618e-02
1.117087807506322861e-02,-3.840439319610595703e-01,3.196766227483749390e-02
1.000095158815383911e-02,-3.846057653427124023e-01,3.197672963142395020e-02
1.094226166605949402e-02,-3.821042180061340332e-01,3.199190273880958557e-02
1.108188368380069733e-02,-3.832162618637084961e-01,3.197497874498367310e-02
8.805197663605213165e-03,-3.829569816589355469e-01,3.188673406839370728e-02
1.267509721219539642e-02,-3.823518157005310059e-01,3.185437619686126709e-02
1.314339693635702133e-02,-3.817812800407409668e-01,3.189490735530853271e-02
