5.490452051162719727e-03,-4.294240474700927734e-02,-8.888516575098037720e-03
3.144893795251846313e-03,-1.999822258949279785e-02,-4.517748951911926270e-03
2.045968547463417053e-03,-9.415596723556518555e-03,-2.313338220119476318e-03
-1.023410819470882416e-03,-4.420578479766845703e-03,-1.277919858694076538e-03
5.015451461076736450e-05,-4.349470138549804688e-03,-2.789832651615142822e-04
3.307027742266654968e-03,-1.219779253005981445e-03,-3.244206309318542480e-04
-5.938792601227760315e-04,-4.306137561798095703e-04,-2.553872764110565186e-04
3.268225118517875671e-04,-6.184875965118408203e-04,-3.178901970386505127e-04
5.582962185144424438e-04,6.287992000579833984e-04,1.717209815979003906e-04
-4.140278324484825134e-04,1.364946365356445312e-04,-2.397224307060241699e-05
-1.537817530333995819e-03,-2.072453498840332031e-03,-9.731203317642211914e-05
-1.486906781792640686e-03,6.042122840881347656e-04,-8.339434862136840820e-05
-2.639007754623889923e-03,-4.213154315948486328e-04,4.998221993446350098e-05
3.335219807922840118e-03,-4.459321498870849609e-04,-5.989149212837219238e-05
1.506539992988109589e-03,1.714020967483520508e-03,1.402087509632110596e-04
-1.888430677354335785e-03,1.100003719329833984e-04,3.007426857948303223e-05
3.010565415024757385e-04,1.575291156768798828e-03,-6.619840860366821289e-06
-1.207235269248485565e-03,-1.857876777648925781e-03,-1.443997025489807129e-04
4.231799393892288208e-04,1.924037933349609375e-04,1.795664429664611816e-04
8.750231936573982239e-04,-1.966595649719238281e-03,-1.073591411113739014e-04
1.316401176154613495e-03,1.193284988403320312e-03,-1.154355704784393311e-04
3.036116249859333038e-03,1.184642314910888672e-03,2.129413187503814697e-04
-5.438198335468769073e-03,-3.816485404968261719e-04,-7.313117384910583496e-05
1.682640053331851959e-03,-8.420944213867187500e-04,6.888806819915771484e-05
-1.169926486909389496e-03,-5.618333816528320312e-04,9.067356586456298828e-06
9.413100779056549072e-04,2.501547336578369141e-03,1.517310738563537598e-05
1.396220177412033081e-04,-1.112043857574462891e-03,-1.692399382591247559e-05
-2.276686020195484161e-03,2.592802047729492188e-04,-8.824467658996582031e-05
3.869899548590183258e-03,6.051659584045410156e-04,-3.235787153244018555e-05
4.682997241616249084e-04,5.705356597900390625e-04,4.053115844726562500e-05
