0.000000000000000000e+00,-3.000000119209289551e-01,5.000000074505805969e-02
2.216330543160438538e-02,-3.417265713214874268e-01,4.133210331201553345e-02
8.628690615296363831e-03,-3.785148262977600098e-01,3.850146383047103882e-02
-2.395964227616786957e-03,-3.799717426300048828e-01,3.455015644431114197e-02
1.805968582630157471e-02,-3.781720399856567383e-01,3.679244220256805420e-02
3.122873604297637939e-03,-3.779329657554626465e-01,3.491457551717758179e-02
1.431126147508621216e-02,-3.825169801712036133e-01,3.361396491527557373e-02
2.127567678689956665e-02,-3.829191327095031738e-01,3.474859893321990967e-02
8.442290127277374268e-04,-3.853287696838378906e-01,3.522871062159538269e-02
2.483373507857322693e-03,-3.764160275459289551e-01,3.323233500123023987e-02
3.402213566005229950e-03,-3.994611501693725586e-01,3.440526500344276428e-02
2.556286007165908813e-02,-3.946638405323028564e-01,3.394608199596405029e-02
1.954727992415428162e-02,-3.901857435703277588e-01,3.227108344435691833e-02
1.184496842324733734e-02,-3.769936561584472656e-01,3.405275940895080566e-02
1.720408722758293152e-02,-3.815320730209350586e-01,3.258712589740753174e-02
2.809772081673145294e-02,-3.856640160083770752e-01,3.233697265386581421e-02
3.421895578503608704e-02,-4.012673497200012207e-01,3.152291476726531982e-02
3.643211722373962402e-02,-4.029193520545959473e-01,3.216904401779174805e-02
2.081751450896263123e-02,-3.874821662902832031e-01,3.439211100339889526e-02
1.996604539453983307e-02,-3.860140442848205566e-01,3.247439116239547729e-02
9.290468879044055939e-03,-3.845895230770111084e-01,3.254090249538421631e-02
